Date,"Event Name","Event Region","Event Type",Division,"Match Type","Match Number","Red 1","Red 2","Red 3","Blue 1","Blue 2","Blue 3","Red 1; No Show (1) Disqualified (2)","Red 2; No Show (1) Disqualified (2)","Red 3; No Show (1) Disqualified (2)","Blue 1; No Show (1) Disqualified (2)","Blue 2; No Show (1) Disqualified (2)","Blue 3; No Show (1) Disqualified (2)","Red 1 Surrogate","Red 2 Surrogate","Red 3 Surrogate","Blue 1 Surrogate","Blue 2 Surrogate","Blue 3 Surrogate","Match Saved","Red Autonomous Period; Robot 1 Placement","Red Autonomous Period, Robot 2 Placement","Red Autonomous Period, Rescue Beacons","Red Autonomous Period, Climbers in Shelter","Red Driver Controlled; Robot 1 Placement","Red Driver Controlled; Robot 2 Placement","Red Driver Controlled; Floor Goal","Red Driver Controlled; High Goal","Red Driver Controlled; Low Goal","Red Driver Controlled; Mid Goal","Red Driver Controlled; Climbers in Shelter","Red Driver Controlled; Zip Line","Red End Game; All Clear Signal","Red End Game; Robot on Pull Up Bar","Red Minor Penalty Incurred","Red Major Penalty Incurred","Red Minor Penalty Awarded","Red Major Penalty Awarded","Blue Autonomous Period; Robot 1 Placement","Blue Autonomous Period, Robot 2 Placement","Blue Autonomous Period, Rescue Beacons","Blue Autonomous Period, Climbers in Shelter","Blue Driver Controlled; Robot 1 Placement","Blue Driver Controlled; Robot 2 Placement","Blue Driver Controlled; Floor Goal","Blue Driver Controlled; High Goal","Blue Driver Controlled; Low Goal","Blue Driver Controlled; Mid Goal","Blue Driver Controlled; Climbers in Shelter","Blue Driver Controlled; Zip Line","Blue End Game; All Clear Signal","Blue End Game; Robot on Pull Up Bar","Blue Minor Penalty Incurred","Blue Major Penalty Incurred","Blue Minor Penalty Awarded","Blue Major Penalty Awarded",
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,48,8487,2866,0,10030,9707,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,7,0,0,0,2,0,1,1,0,0,1,0,1,0,0,2,5,0,8,0,3,12,2,2,0,0,1,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,49,6389,5975,0,5980,8907,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,4,6,3,13,0,4,3,0,0,0,0,0,0,0,1,0,1,2,0,0,7,0,0,1,4,1,2,2,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,50,7129,9789,0,6133,6134,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,12,1,0,0,1,2,1,1,0,0,0,0,1,0,0,2,3,4,3,11,0,10,2,0,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,51,10841,8608,0,6981,8686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,2,0,1,0,2,2,0,1,0,0,0,0,1,0,1,2,0,0,7,4,0,0,2,2,1,2,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,52,5943,8588,0,5140,7152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,3,6,4,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,6,4,14,9,0,0,2,1,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,53,3658,5466,0,5250,9205,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,0,23,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,4,13,0,0,3,1,1,1,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,54,4587,3664,0,7043,10346,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,6,0,1,0,0,0,4,3,2,1,0,0,0,0,1,0,0,0,5,0,2,0,0,0,2,0,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,55,535,10030,0,7129,5975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,0,4,10,0,4,0,2,0,0,0,0,0,0,1,0,0,0,3,0,3,8,0,0,0,1,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,56,8907,6133,0,8686,10841,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,10,2,0,2,2,0,1,1,0,1,0,1,0,0,2,5,0,1,0,0,0,2,3,0,1,1,0,1,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,57,5980,9789,0,6987,7152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,2,0,0,11,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,4,4,2,5,0,9,0,3,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,58,5466,6458,0,6134,8608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10,0,0,0,3,0,1,1,0,0,0,0,1,0,0,2,0,3,5,0,0,0,2,0,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,59,5943,5250,0,5385,6389,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,5,4,4,3,0,0,2,0,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,60,3664,9205,0,5140,6981,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,6,5,0,0,0,4,2,0,1,0,0,0,0,0,2,0,0,6,0,2,4,1,0,2,3,2,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,61,2866,5202,0,8588,10346,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,5,10,0,0,7,4,2,0,0,0,0,0,0,1,0,0,0,6,3,3,0,0,8,4,3,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,62,6093,9908,0,9707,7043,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,3,2,0,8,0,2,3,1,1,0,0,0,0,0,0,1,1,0,5,4,0,0,0,1,0,0,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,63,3658,8487,0,3591,4587,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,1,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,64,5250,10030,0,5980,8608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,0,5,0,3,8,2,2,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,3,2,1,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,65,535,7152,0,6981,5466,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,5,4,6,6,0,8,2,2,0,0,0,0,0,0,1,0,1,2,6,3,17,5,0,0,4,1,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,66,6987,5975,0,6133,8588,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,5,2,5,0,1,0,0,0,0,0,0,0,0,1,0,2,4,6,1,7,0,9,4,2,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,67,6389,9707,0,3664,9789,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,3,5,12,0,5,2,1,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,3,1,1,2,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,68,2866,9908,0,3658,10841,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,5,3,6,0,10,0,3,1,0,0,0,0,0,0,2,0,0,0,4,0,2,0,0,0,0,2,0,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,69,6458,7043,0,3591,8686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,5,5,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,2,0,0,5,0,0,0,2,2,0,2,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,70,5140,10346,0,6134,5385,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,9,0,0,2,1,3,1,1,0,0,0,0,3,0,0,0,3,0,9,3,0,9,0,2,0,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,71,6093,8487,0,5943,8907,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,5,2,3,1,1,0,0,0,0,0,0,0,0,3,0,16,0,0,1,4,3,1,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,72,7129,4587,0,9205,5202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,2,5,0,0,0,2,1,1,0,0,0,0,0,0,1,1,5,4,8,0,0,5,1,0,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,73,6133,10030,0,3664,9908,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4,4,1,7,0,9,4,2,0,0,6,0,0,0,1,2,1,2,0,3,10,0,8,0,4,0,1,1,0,0,6,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,74,10841,535,0,8588,9707,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,0,11,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,4,1,0,0,0,1,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,75,5975,8608,0,5385,7043,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,6,4,1,0,0,4,3,2,0,0,0,0,0,0,1,0,0,0,0,0,5,6,0,0,2,2,0,2,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,76,7152,8686,0,6134,5250,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,4,10,0,0,2,2,0,1,0,0,0,0,1,0,0,2,3,0,0,0,0,8,2,1,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,77,6981,8907,0,2866,4587,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,4,0,0,5,3,1,1,1,0,0,0,0,1,1,0,1,4,0,5,0,0,0,3,2,1,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,78,5202,5980,0,5466,8487,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,3,0,10,0,2,3,2,2,0,1,0,0,0,0,1,0,0,0,4,0,15,0,0,0,1,0,1,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,79,5943,9205,0,3591,6987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,6,10,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,5,4,12,7,3,0,0,1,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,80,6389,5140,0,7129,3658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,4,0,1,12,0,9,1,2,1,1,0,0,0,0,1,0,0,0,0,0,2,7,0,0,1,0,0,2,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,1,81,6458,6093,0,9789,10346,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,3,0,0,5,2,3,1,1,0,0,0,0,1,0,0,0,0,0,16,0,0,0,3,2,1,2,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,3,11,10030,6389,3664,535,6093,7152,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,3,9,0,5,2,3,1,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,3,21,6981,6133,9789,5385,5250,5980,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,4,5,8,0,7,4,2,0,1,0,0,0,0,5,1,0,0,0,0,1,7,0,1,1,2,0,2,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,3,12,10030,6389,3664,535,6093,7152,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4,8,12,1,5,2,3,1,1,0,0,0,0,0,0,0,0,6,4,4,8,0,5,2,2,1,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,3,22,6981,6133,9789,5385,5250,5980,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,6,4,0,0,4,3,1,2,0,0,0,0,1,0,1,0,0,0,1,7,0,3,0,3,1,2,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,3,13,10030,6389,3664,535,6093,7152,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,0,3,9,0,5,3,3,0,1,0,0,0,0,0,0,1,2,5,0,1,7,0,3,2,3,0,0,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,3,23,6981,6133,9789,5385,5250,5980,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,3,3,10,0,4,3,0,0,0,0,0,0,0,1,0,1,0,3,0,2,4,0,5,0,3,1,1,0,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,4,1,10030,6389,3664,5385,5250,5980,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,2,11,0,9,4,3,2,1,0,0,4,0,1,0,0,0,4,0,3,6,0,7,0,1,0,1,4,0,0,0,
3/19/2016,FTC North Super Regional - Ortberg,North,Super Regional Championship,1,4,2,10030,6389,3664,5385,5250,5980,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,3,9,2,11,0,2,0,0,0,0,0,0,1,5,0,1,0,5,3,7,0,0,3,3,2,0,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,1,8574,8498,0,7149,6700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,11,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,3,4,21,0,0,2,4,0,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,2,10815,8644,0,5069,5169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,6,1,9,0,5,4,1,0,0,0,0,0,0,1,3,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,3,7423,7350,0,8526,8297,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0,6,9,0,0,2,1,3,0,1,0,0,0,0,0,1,0,2,0,0,7,0,0,0,2,3,1,1,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,4,3737,4244,0,2818,9371,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,3,3,4,5,10,0,1,1,0,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,5,6081,3397,0,7988,5916,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,6,1,11,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,7,7,0,0,2,3,1,1,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,6,6347,121,0,6037,4082,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,3,8,0,0,4,0,0,1,0,1,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,7,6955,6051,0,9794,5484,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,3,0,3,0,0,2,0,1,0,0,5,0,3,1,0,2,6,0,8,0,0,0,4,3,1,1,5,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,8,4419,4924,0,9901,7182,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,2,3,0,5,0,0,0,4,2,0,1,0,0,0,0,0,1,0,0,0,0,3,5,0,4,2,2,0,1,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,9,4107,10358,0,4318,8681,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,9,0,0,0,4,1,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,10,7350,9371,0,8574,10815,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,6,0,0,1,2,2,1,1,0,1,0,0,1,0,1,2,4,5,7,0,0,0,4,0,0,0,0,0,0,1,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,11,5169,3737,0,8297,6347,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,0,5,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,7,0,2,0,1,0,1,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,12,9794,8644,0,8498,8526,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,6,2,9,0,4,4,2,0,0,0,0,5,0,0,0,0,0,6,3,9,0,0,0,4,1,0,0,5,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,13,5484,2818,0,7182,7149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,0,7,0,0,4,2,1,0,0,0,0,0,0,3,1,0,0,3,3,25,5,3,5,2,1,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,14,4082,4318,0,4419,6051,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,5,6,9,0,0,2,1,0,0,0,0,0,1,1,0,0,2,0,0,2,0,0,2,2,3,0,1,0,1,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,15,4924,4107,0,7988,121,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3,5,7,0,3,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,2,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,16,6700,4244,0,5916,8681,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,3,3,0,0,7,2,2,0,1,0,0,0,0,1,0,0,0,0,5,11,9,0,0,2,1,1,1,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,17,6081,9901,0,7423,10358,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,9,9,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,2,2,1,2,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,18,6955,3397,0,6037,5069,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,2,2,2,0,1,0,0,0,0,1,0,0,0,4,4,6,1,0,0,0,0,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,19,10815,6051,0,8574,7182,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,10,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,6,0,3,4,0,2,1,0,0,0,0,1,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,20,8297,4318,0,7149,9794,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,5,3,7,0,0,4,1,1,1,0,0,0,1,1,0,0,0,0,6,24,0,0,0,0,2,0,0,0,1,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,21,7988,8526,0,8681,5169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,7,0,0,0,2,3,1,1,3,0,0,0,1,0,0,1,0,0,12,2,0,0,1,3,1,2,0,0,3,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,22,9371,10358,0,6347,7423,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,2,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,6,0,5,0,0,10,0,1,0,1,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,23,4082,5916,0,8498,6955,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,5,4,10,0,6,1,2,0,0,0,0,0,1,0,0,0,0,6,3,4,0,0,0,2,1,0,0,0,1,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,24,6700,4924,0,6081,7350,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,3,4,1,0,2,0,1,0,0,1,0,0,0,0,6,11,10,0,1,2,0,1,0,0,0,0,1,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,25,5069,2818,0,121,4419,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,4,2,4,0,9,0,2,1,0,0,0,0,0,0,0,0,0,4,0,5,0,0,9,0,0,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,26,3737,9901,0,4107,3397,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,3,6,3,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,5,0,11,0,0,0,0,1,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,27,6037,8644,0,5484,4244,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,4,5,0,5,2,2,0,2,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,3,1,1,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,28,7182,5169,0,5916,7423,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,0,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,9,12,0,0,0,1,2,2,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,29,6347,9794,0,8574,7988,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,5,0,4,0,0,9,0,2,0,1,0,0,0,0,1,0,0,0,0,0,5,0,3,0,3,3,1,2,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,30,6955,121,0,10815,8297,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,8,4,1,0,0,1,0,0,0,1,0,3,0,0,6,5,11,0,0,0,3,2,1,0,0,1,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,31,8498,9371,0,4107,6051,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,3,0,0,4,0,2,0,1,0,1,0,0,0,0,0,0,6,6,13,0,0,9,2,3,0,0,0,0,0,1,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,32,3397,8644,0,4318,4924,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,3,6,0,6,0,5,1,1,0,0,0,0,0,0,0,0,0,0,4,0,6,6,0,2,2,0,1,1,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,33,6700,9901,0,8526,6037,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,4,10,0,0,3,4,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,34,6081,8681,0,2818,4082,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,2,9,0,0,4,3,0,1,0,0,0,0,1,0,0,2,6,5,2,6,0,8,3,1,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,35,5069,10358,0,3737,5484,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,3,0,5,9,4,0,4,2,1,1,0,0,0,0,0,1,0,2,4,0,2,0,0,0,2,3,1,1,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,36,7149,4419,0,7350,4244,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,4,12,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,0,2,1,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,37,5169,6955,0,3397,7182,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,5,3,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,5,0,3,7,0,0,0,0,0,0,0,1,0,1,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,38,121,9371,0,6700,8644,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,7,0,5,8,0,3,0,0,0,0,0,1,0,3,0,2,4,6,5,7,0,7,4,1,0,0,0,1,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,39,8526,2818,0,4318,10815,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,4,6,3,0,0,9,2,2,1,0,0,1,0,0,1,0,0,0,0,4,15,6,0,0,2,0,0,1,0,0,0,1,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,40,9901,5484,0,8498,6347,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,6,0,0,0,2,3,1,2,0,0,0,0,0,0,0,0,3,0,2,0,0,10,0,1,0,1,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,41,7149,6051,0,8681,7423,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,16,0,0,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,1,2,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,42,6037,7988,0,7350,10358,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,6,0,10,0,0,0,2,2,0,1,0,0,0,0,0,2,0,2,0,0,7,0,0,0,4,3,2,2,0,0,0,0,
3/20/2016,FTC East Super Regional Tesla,East,Super Regional Championship,2,1,43,9794,6081,0,5069,4244,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,6,6,13,11,0,0,1,2,0,0,0,0,0,1,0,0,0,0,4,6,4,0,5,0,1,2,0,0,0,1,0,0,
